REGION,PRIMARY_SAMPLE_UNIT,STATION_NR,YEAR,MONTH,DAY,HABITAT_CD,STRAT,RUGOSITY_CD,WTD_RUG,LAT_DEGREES,LON_DEGREES,MAPGRID_NR,SUB_REGION_NAME,SUB_REGION_NR,ZONE_NAME,ZONE_NR,MPA_NAME,MPA_NR,ADMIN,PROT,DEPTH_STRAT,MIN_DEPTH,MAX_DEPTH,METERS_COMPLETED,SPECIES_CD,SPECIES_NAME,N,JUV,MAX_DIAMETER,PERP_DIAMETER,HEIGHT,OLD_MORT,RECENT_MORT,BLEACH_CONDITION,DISEASE
PRICO,3011,1,2016,8,23,AGRF,AGRF_SHLW,NA,0.336666667,18.390629,-67.477781,11570219,SWPRICO,NA,NA,NA,NA,NA,DESE,NA,SHLW,11.88719962,12.19199961,10,AGA AGAR,Agaricia agaricites,1,0,16,15,16,10,0,N,A
PRICO,3011,1,2016,8,23,AGRF,AGRF_SHLW,NA,0.336666667,18.390629,-67.477781,11570219,SWPRICO,NA,NA,NA,NA,NA,DESE,NA,SHLW,11.88719962,12.19199961,10,AGA AGAR,Agaricia agaricites,1,0,8,8,3,5,0,N,A
PRICO,3011,1,2016,8,23,AGRF,AGRF_SHLW,NA,0.336666667,18.390629,-67.477781,11570219,SWPRICO,NA,NA,NA,NA,NA,DESE,NA,SHLW,11.88719962,12.19199961,10,AGA AGAR,Agaricia agaricites,1,0,5,5,2,0,0,N,A
PRICO,3011,1,2016,8,23,AGRF,AGRF_SHLW,NA,0.336666667,18.390629,-67.477781,11570219,SWPRICO,NA,NA,NA,NA,NA,DESE,NA,SHLW,11.88719962,12.19199961,10,AGA AGAR,Agaricia agaricites,1,0,8,6,4,0,0,N,A
PRICO,3012,1,2016,9,13,PVMT,PVMT_DEEP,NA,0.283333333,18.377535,-67.480614,11370635,SWPRICO,NA,NA,NA,NA,NA,DESE,NA,DEEP,14.93519952,15.23999951,10,AGA AGAR,Agaricia agaricites,1,0,18,9,11,50,0,N,A
PRICO,3012,1,2016,9,13,PVMT,PVMT_DEEP,NA,0.283333333,18.377535,-67.480614,11370635,SWPRICO,NA,NA,NA,NA,NA,DESE,NA,DEEP,14.93519952,15.23999951,10,AGA AGAR,Agaricia agaricites,1,0,23,10,15,25,0,N,A
PRICO,3012,1,2016,9,13,PVMT,PVMT_DEEP,NA,0.283333333,18.377535,-67.480614,11370635,SWPRICO,NA,NA,NA,NA,NA,DESE,NA,DEEP,14.93519952,15.23999951,10,AGA AGAR,Agaricia agaricites,1,0,19,14,10,15,0,N,A
PRICO,3012,1,2016,9,13,PVMT,PVMT_DEEP,NA,0.283333333,18.377535,-67.480614,11370635,SWPRICO,NA,NA,NA,NA,NA,DESE,NA,DEEP,14.93519952,15.23999951,10,AGA AGAR,Agaricia agaricites,1,0,20,14,6,10,0,N,A
PRICO,3012,1,2016,9,13,PVMT,PVMT_DEEP,NA,0.283333333,18.377535,-67.480614,11370635,SWPRICO,NA,NA,NA,NA,NA,DESE,NA,DEEP,14.93519952,15.23999951,10,AGA AGAR,Agaricia agaricites,1,0,10,7,8,0,0,N,A
PRICO,3012,1,2016,9,13,PVMT,PVMT_DEEP,NA,0.283333333,18.377535,-67.480614,11370635,SWPRICO,NA,NA,NA,NA,NA,DESE,NA,DEEP,14.93519952,15.23999951,10,AGA AGAR,Agaricia agaricites,1,0,5,5,1,0,0,N,A
PRICO,3012,1,2016,9,13,PVMT,PVMT_DEEP,NA,0.283333333,18.377535,-67.480614,11370635,SWPRICO,NA,NA,NA,NA,NA,DESE,NA,DEEP,14.93519952,15.23999951,10,AGA AGAR,Agaricia agaricites,1,0,11,7,6,0,0,N,A
PRICO,3012,1,2016,9,13,PVMT,PVMT_DEEP,NA,0.283333333,18.377535,-67.480614,11370635,SWPRICO,NA,NA,NA,NA,NA,DESE,NA,DEEP,14.93519952,15.23999951,10,AGA AGAR,Agaricia agaricites,1,0,17,12,6,0,0,N,A
PRICO,3014,1,2016,7,17,AGRF,AGRF_DEEP,NA,0.53,18.048525,-67.874492,6318419,SWPRICO,NA,NA,NA,NA,NA,MONA,NA,DEEP,15.23999951,17.06879945,10,AGA AGAR,Agaricia agaricites,1,0,11,9,2,0,1,N,A
PRICO,3014,1,2016,7,17,AGRF,AGRF_DEEP,NA,0.53,18.048525,-67.874492,6318419,SWPRICO,NA,NA,NA,NA,NA,MONA,NA,DEEP,15.23999951,17.06879945,10,AGA AGAR,Agaricia agaricites,1,0,8,7,2,0,0,N,A
PRICO,3015,1,2016,7,16,AGRF,AGRF_DEEP,NA,0.35,18.097826,-67.939413,7061537,SWPRICO,NA,NA,NA,NA,NA,MONA,NA,DEEP,11.88719962,13.41119957,10,AGA AGAR,Agaricia agaricites,0,0,NA,NA,NA,NA,NA,NA,NA
PRICO,3017,1,2016,7,17,AGRF,AGRF_DEEP,NA,0.563333333,18.05805,-67.85623,6462979,SWPRICO,NA,NA,NA,NA,NA,MONA,NA,DEEP,17.67839943,19.20239939,10,AGA AGAR,Agaricia agaricites,0,0,NA,NA,NA,NA,NA,NA,NA
PRICO,3019,1,2016,7,17,PTRF,PTRF_DEEP,NA,0.243333333,18.06706,-67.85047,6600632,SWPRICO,NA,NA,NA,NA,NA,MONA,NA,DEEP,16.45919947,17.67839943,10,AGA AGAR,Agaricia agaricites,0,0,NA,NA,NA,NA,NA,NA,NA
PRICO,3020,1,2016,7,16,PTRF,PTRF_DEEP,NA,0.523333333,18.092482,-67.945979,6978939,SWPRICO,NA,NA,NA,NA,NA,MONA,NA,DEEP,13.71599956,14.93519952,10,AGA AGAR,Agaricia agaricites,0,0,NA,NA,NA,NA,NA,NA,NA
PRICO,3021,1,2016,7,18,AGRF,AGRF_SHLW,NA,0.643333333,18.0572,-67.86447,6449198,SWPRICO,NA,NA,NA,NA,NA,MONA,NA,SHLW,7.619999756,8.839199717,10,AGA AGAR,Agaricia agaricites,0,0,NA,NA,NA,NA,NA,NA,NA
PRICO,3022,1,2016,7,17,AGRF,AGRF_SHLW,NA,0.936666667,18.06148,-67.85976,6518028,SWPRICO,NA,NA,NA,NA,NA,MONA,NA,SHLW,7.924799746,10.36319967,10,AGA AGAR,Agaricia agaricites,0,0,NA,NA,NA,NA,NA,NA,NA
PRICO,3026,1,2016,7,17,PVMT,PVMT_SHLW,NA,0.31,18.071926,-67.852158,6676330,SWPRICO,NA,NA,NA,NA,NA,MONA,NA,SHLW,10.97279965,12.19199961,10,AGA AGAR,Agaricia agaricites,0,0,NA,NA,NA,NA,NA,NA,NA
PRICO,3028,1,2016,7,18,SCR,SCR_SHLW,NA,0.19,18.05182,-67.90359,6366531,SWPRICO,NA,NA,NA,NA,NA,MONA,NA,SHLW,12.80159959,13.41119957,10,AGA AGAR,Agaricia agaricites,0,0,NA,NA,NA,NA,NA,NA,NA
PRICO,3031,1,2016,9,9,AGRF,AGRF_DEEP,NA,0.35,17.87822,-67.137132,3808054,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,28.34639909,28.95599907,4,AGA AGAR,Agaricia agaricites,1,0,9,7,1,60,0,N,A
PRICO,3031,1,2016,9,9,AGRF,AGRF_DEEP,NA,0.35,17.87822,-67.137132,3808054,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,28.34639909,28.95599907,4,AGA AGAR,Agaricia agaricites,1,0,28,24,1,0,0,N,A
PRICO,3031,1,2016,9,9,AGRF,AGRF_DEEP,NA,0.35,17.87822,-67.137132,3808054,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,28.34639909,28.95599907,4,AGA AGAR,Agaricia agaricites,1,0,10,9,1,0,0,N,A
PRICO,3031,1,2016,9,9,AGRF,AGRF_DEEP,NA,0.35,17.87822,-67.137132,3808054,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,28.34639909,28.95599907,4,AGA AGAR,Agaricia agaricites,1,0,14,11,1,0,0,N,A
PRICO,3031,1,2016,9,9,AGRF,AGRF_DEEP,NA,0.35,17.87822,-67.137132,3808054,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,28.34639909,28.95599907,4,AGA AGAR,Agaricia agaricites,1,0,9,4,1,0,0,N,A
PRICO,3031,1,2016,9,9,AGRF,AGRF_DEEP,NA,0.35,17.87822,-67.137132,3808054,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,28.34639909,28.95599907,4,AGA AGAR,Agaricia agaricites,1,0,14,5,1,0,0,N,A
PRICO,3034,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.863333333,17.895377,-67.014273,4090476,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,16.15439948,17.06879945,10,AGA AGAR,Agaricia agaricites,1,0,11,9,8,50,0,N,A
PRICO,3034,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.863333333,17.895377,-67.014273,4090476,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,16.15439948,17.06879945,10,AGA AGAR,Agaricia agaricites,1,0,24,5,11,40,0,N,A
PRICO,3034,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.863333333,17.895377,-67.014273,4090476,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,16.15439948,17.06879945,10,AGA AGAR,Agaricia agaricites,1,0,24,22,3,20,0,N,A
PRICO,3034,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.863333333,17.895377,-67.014273,4090476,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,16.15439948,17.06879945,10,AGA AGAR,Agaricia agaricites,1,0,13,12,1,0,5,N,A
PRICO,3034,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.863333333,17.895377,-67.014273,4090476,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,16.15439948,17.06879945,10,AGA AGAR,Agaricia agaricites,1,0,12,8,5,5,0,N,A
PRICO,3034,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.863333333,17.895377,-67.014273,4090476,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,16.15439948,17.06879945,10,AGA AGAR,Agaricia agaricites,1,0,12,7,1,5,0,N,A
PRICO,3034,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.863333333,17.895377,-67.014273,4090476,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,16.15439948,17.06879945,10,AGA AGAR,Agaricia agaricites,1,0,6,4,1,0,0,N,A
PRICO,3034,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.863333333,17.895377,-67.014273,4090476,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,16.15439948,17.06879945,10,AGA AGAR,Agaricia agaricites,1,0,7,5,1,0,0,N,A
PRICO,3034,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.863333333,17.895377,-67.014273,4090476,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,16.15439948,17.06879945,10,AGA AGAR,Agaricia agaricites,1,0,18,13,18,0,0,N,A
PRICO,3034,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.863333333,17.895377,-67.014273,4090476,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,16.15439948,17.06879945,10,AGA AGAR,Agaricia agaricites,1,0,7,7,4,0,0,N,A
PRICO,3034,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.863333333,17.895377,-67.014273,4090476,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,16.15439948,17.06879945,10,AGA AGAR,Agaricia agaricites,1,0,15,8,4,0,0,N,A
PRICO,3035,1,2016,7,27,AGRF,AGRF_DEEP,NA,0.57,17.908296,-67.028276,4283142,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,22.25039929,24.07919923,10,AGA AGAR,Agaricia agaricites,0,0,NA,NA,NA,NA,NA,NA,NA
PRICO,3036,1,2016,7,28,AGRF,AGRF_DEEP,NA,0.563333333,17.91142,-67.08159,4324321,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,14.93519952,15.84959949,10,AGA AGAR,Agaricia agaricites,1,0,25,15,1,0,0,N,A
PRICO,3040,1,2016,9,15,HARD,HARD_DEEP,NA,0.163333333,18.003446,-67.353085,5686380,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,17.37359944,17.67839943,10,AGA AGAR,Agaricia agaricites,1,0,20,17,12,10,0,N,A
PRICO,3042,1,2016,8,18,HARD,HARD_DEEP,NA,0.443333333,18.021962,-67.351296,5968545,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,20.11679936,21.33599932,8,AGA AGAR,Agaricia agaricites,1,0,10,9,2,0,0,N,A
PRICO,3046,1,2016,8,4,HARD,HARD_DEEP,NA,0.27,18.162649,-67.320253,8115792,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,12.4967996,13.10639958,10,AGA AGAR,Agaricia agaricites,1,0,20,16,7,15,0,N,A
PRICO,3046,1,2016,8,4,HARD,HARD_DEEP,NA,0.27,18.162649,-67.320253,8115792,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,12.4967996,13.10639958,10,AGA AGAR,Agaricia agaricites,1,0,17,13,6,1,0,N,A
PRICO,3048,1,2016,9,9,PTRF,PTRF_DEEP,NA,0.923333333,17.92213,-66.99966,4496545,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,19.81199937,21.9455993,7,AGA AGAR,Agaricia agaricites,1,0,15,11,6,0,0,N,A
PRICO,3048,1,2016,9,9,PTRF,PTRF_DEEP,NA,0.923333333,17.92213,-66.99966,4496545,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,19.81199937,21.9455993,7,AGA AGAR,Agaricia agaricites,1,0,14,13,4,0,0,N,A
PRICO,3048,1,2016,9,9,PTRF,PTRF_DEEP,NA,0.923333333,17.92213,-66.99966,4496545,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,19.81199937,21.9455993,7,AGA AGAR,Agaricia agaricites,1,0,13,9,5,0,0,N,A
PRICO,3053,1,2016,9,15,PTRF,PTRF_DEEP,NA,0.623333333,17.981211,-67.332557,5356088,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,14.32559954,14.93519952,10,AGA AGAR,Agaricia agaricites,1,0,12,6,6,0,0,N,A
PRICO,3053,1,2016,9,15,PTRF,PTRF_DEEP,NA,0.623333333,17.981211,-67.332557,5356088,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,14.32559954,14.93519952,10,AGA AGAR,Agaricia agaricites,1,0,15,10,10,0,0,N,A
PRICO,3053,1,2016,9,15,PTRF,PTRF_DEEP,NA,0.623333333,17.981211,-67.332557,5356088,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,14.32559954,14.93519952,10,AGA AGAR,Agaricia agaricites,1,0,9,8,1,0,0,N,A
PRICO,3053,1,2016,9,15,PTRF,PTRF_DEEP,NA,0.623333333,17.981211,-67.332557,5356088,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,14.32559954,14.93519952,10,AGA AGAR,Agaricia agaricites,1,0,12,8,1,0,0,N,A
PRICO,3053,1,2016,9,15,PTRF,PTRF_DEEP,NA,0.623333333,17.981211,-67.332557,5356088,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,14.32559954,14.93519952,10,AGA AGAR,Agaricia agaricites,1,0,17,11,16,0,0,N,A
PRICO,3053,1,2016,9,15,PTRF,PTRF_DEEP,NA,0.623333333,17.981211,-67.332557,5356088,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,14.32559954,14.93519952,10,AGA AGAR,Agaricia agaricites,1,0,5,4,2,0,0,N,A
PRICO,3053,1,2016,9,15,PTRF,PTRF_DEEP,NA,0.623333333,17.981211,-67.332557,5356088,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,14.32559954,14.93519952,10,AGA AGAR,Agaricia agaricites,1,0,9,8,2,0,0,N,A
PRICO,3053,1,2016,9,15,PTRF,PTRF_DEEP,NA,0.623333333,17.981211,-67.332557,5356088,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,14.32559954,14.93519952,10,AGA AGAR,Agaricia agaricites,1,0,26,14,20,0,0,N,A
PRICO,3053,1,2016,9,15,PTRF,PTRF_DEEP,NA,0.623333333,17.981211,-67.332557,5356088,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,14.32559954,14.93519952,10,AGA AGAR,Agaricia agaricites,1,0,9,8,9,0,0,N,A
PRICO,3053,1,2016,9,15,PTRF,PTRF_DEEP,NA,0.623333333,17.981211,-67.332557,5356088,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,14.32559954,14.93519952,10,AGA AGAR,Agaricia agaricites,1,0,6,4,5,0,0,N,A
PRICO,3054,1,2016,8,17,PTRF,PTRF_DEEP,NA,0.163333333,18.013335,-67.285736,5851690,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,14.63039953,14.93519952,10,AGA AGAR,Agaricia agaricites,0,0,NA,NA,NA,NA,NA,NA,NA
PRICO,3057,1,2016,6,20,PVMT,PVMT_DEEP,NA,NA,17.862056,-66.285793,3720393,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,25.60319918,25.60319918,10,AGA AGAR,Agaricia agaricites,0,0,NA,NA,NA,NA,NA,NA,NA
PRICO,3058,1,2016,6,22,PVMT,PVMT_DEEP,NA,0.403333333,17.86295,-66.15689,3761959,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,24.68879921,25.90799917,10,AGA AGAR,Agaricia agaricites,1,0,16,12,4,10,0,N,A
PRICO,3058,1,2016,6,22,PVMT,PVMT_DEEP,NA,0.403333333,17.86295,-66.15689,3761959,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,24.68879921,25.90799917,10,AGA AGAR,Agaricia agaricites,1,0,6,6,2,5,0,N,A
PRICO,3058,1,2016,6,22,PVMT,PVMT_DEEP,NA,0.403333333,17.86295,-66.15689,3761959,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,24.68879921,25.90799917,10,AGA AGAR,Agaricia agaricites,1,0,26,8,10,5,0,N,A
PRICO,3058,1,2016,6,22,PVMT,PVMT_DEEP,NA,0.403333333,17.86295,-66.15689,3761959,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,24.68879921,25.90799917,10,AGA AGAR,Agaricia agaricites,1,0,11,11,2,0,0,N,A
PRICO,3058,1,2016,6,22,PVMT,PVMT_DEEP,NA,0.403333333,17.86295,-66.15689,3761959,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,24.68879921,25.90799917,10,AGA AGAR,Agaricia agaricites,1,0,7,7,2,0,0,N,A
PRICO,3060,1,2016,6,21,PVMT,PVMT_DEEP,NA,0.256666667,17.8969,-66.13382,4285039,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,21.33599932,21.64079931,10,AGA AGAR,Agaricia agaricites,0,0,NA,NA,NA,NA,NA,NA,NA
PRICO,3064,1,2016,8,22,PVMT,PVMT_DEEP,NA,0.243333333,17.875288,-67.095674,3773732,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,21.33599932,21.64079931,10,AGA AGAR,Agaricia agaricites,1,0,25,16,11,60,0,N,A
PRICO,3064,1,2016,8,22,PVMT,PVMT_DEEP,NA,0.243333333,17.875288,-67.095674,3773732,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,21.33599932,21.64079931,10,AGA AGAR,Agaricia agaricites,1,0,5,4,1,0,0,N,A
PRICO,3065,1,2016,8,24,PVMT,PVMT_DEEP,NA,0.19,17.877852,-67.094356,3815027,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,21.9455993,22.55519928,10,AGA AGAR,Agaricia agaricites,1,0,9,6,2,0,5,N,A
PRICO,3065,1,2016,8,24,PVMT,PVMT_DEEP,NA,0.19,17.877852,-67.094356,3815027,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,21.9455993,22.55519928,10,AGA AGAR,Agaricia agaricites,1,0,8,6,2,0,0,N,A
PRICO,3065,1,2016,8,24,PVMT,PVMT_DEEP,NA,0.19,17.877852,-67.094356,3815027,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,21.9455993,22.55519928,10,AGA AGAR,Agaricia agaricites,1,0,5,5,1,0,0,N,A
PRICO,3065,1,2016,8,24,PVMT,PVMT_DEEP,NA,0.19,17.877852,-67.094356,3815027,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,21.9455993,22.55519928,10,AGA AGAR,Agaricia agaricites,1,0,6,5,1,0,0,N,A
PRICO,3067,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.483333333,17.886622,-67.04928,3952762,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,1.828799941,19.50719938,10,AGA AGAR,Agaricia agaricites,1,0,11,10,8,15,0,N,A
PRICO,3067,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.483333333,17.886622,-67.04928,3952762,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,1.828799941,19.50719938,10,AGA AGAR,Agaricia agaricites,1,0,12,7,1,10,0,N,A
PRICO,3067,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.483333333,17.886622,-67.04928,3952762,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,1.828799941,19.50719938,10,AGA AGAR,Agaricia agaricites,1,0,16,14,13,5,0,N,A
PRICO,3067,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.483333333,17.886622,-67.04928,3952762,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,1.828799941,19.50719938,10,AGA AGAR,Agaricia agaricites,1,0,13,10,5,5,0,N,A
PRICO,3067,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.483333333,17.886622,-67.04928,3952762,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,1.828799941,19.50719938,10,AGA AGAR,Agaricia agaricites,1,0,10,10,2,0,0,N,A
PRICO,3067,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.483333333,17.886622,-67.04928,3952762,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,1.828799941,19.50719938,10,AGA AGAR,Agaricia agaricites,1,0,27,20,10,0,0,N,A
PRICO,3067,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.483333333,17.886622,-67.04928,3952762,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,1.828799941,19.50719938,10,AGA AGAR,Agaricia agaricites,1,0,7,4,1,0,0,N,A
PRICO,3067,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.483333333,17.886622,-67.04928,3952762,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,1.828799941,19.50719938,10,AGA AGAR,Agaricia agaricites,1,0,9,7,1,0,0,N,A
PRICO,3067,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.483333333,17.886622,-67.04928,3952762,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,1.828799941,19.50719938,10,AGA AGAR,Agaricia agaricites,1,0,4,4,5,0,0,N,A
PRICO,3067,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.483333333,17.886622,-67.04928,3952762,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,1.828799941,19.50719938,10,AGA AGAR,Agaricia agaricites,1,0,16,16,4,0,0,N,A
PRICO,3067,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.483333333,17.886622,-67.04928,3952762,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,1.828799941,19.50719938,10,AGA AGAR,Agaricia agaricites,1,0,7,6,4,0,0,N,A
PRICO,3067,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.483333333,17.886622,-67.04928,3952762,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,1.828799941,19.50719938,10,AGA AGAR,Agaricia agaricites,1,0,13,9,7,0,0,N,A
PRICO,3067,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.483333333,17.886622,-67.04928,3952762,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,1.828799941,19.50719938,10,AGA AGAR,Agaricia agaricites,1,0,10,9,2,0,0,N,A
PRICO,3067,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.483333333,17.886622,-67.04928,3952762,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,1.828799941,19.50719938,10,AGA AGAR,Agaricia agaricites,1,0,15,6,6,0,0,N,A
PRICO,3067,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.483333333,17.886622,-67.04928,3952762,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,1.828799941,19.50719938,10,AGA AGAR,Agaricia agaricites,1,0,8,8,3,0,0,N,A
PRICO,3069,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.436666667,17.8937,-67.029934,4062915,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,15.84959949,17.67839943,10,AGA AGAR,Agaricia agaricites,1,0,15,14,14,30,0,N,A
PRICO,3069,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.436666667,17.8937,-67.029934,4062915,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,15.84959949,17.67839943,10,AGA AGAR,Agaricia agaricites,1,0,27,22,8,20,0,N,A
PRICO,3069,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.436666667,17.8937,-67.029934,4062915,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,15.84959949,17.67839943,10,AGA AGAR,Agaricia agaricites,1,0,13,6,11,10,0,N,A
PRICO,3069,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.436666667,17.8937,-67.029934,4062915,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,15.84959949,17.67839943,10,AGA AGAR,Agaricia agaricites,1,0,11,10,8,0,0,N,A
PRICO,3069,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.436666667,17.8937,-67.029934,4062915,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,15.84959949,17.67839943,10,AGA AGAR,Agaricia agaricites,1,0,11,10,3,0,0,N,A
PRICO,3069,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.436666667,17.8937,-67.029934,4062915,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,15.84959949,17.67839943,10,AGA AGAR,Agaricia agaricites,1,0,7,5,6,0,0,N,A
PRICO,3069,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.436666667,17.8937,-67.029934,4062915,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,15.84959949,17.67839943,10,AGA AGAR,Agaricia agaricites,1,0,5,5,2,0,0,N,A
PRICO,3069,1,2016,8,22,AGRF,AGRF_DEEP,NA,0.436666667,17.8937,-67.029934,4062915,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,15.84959949,17.67839943,10,AGA AGAR,Agaricia agaricites,1,0,6,5,2,0,0,N,A
PRICO,3071,1,2016,9,12,PVMT,PVMT_DEEP,NA,0.256666667,17.905963,-67.292132,4213763,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,21.64079931,22.25039929,10,AGA AGAR,Agaricia agaricites,0,0,NA,NA,NA,NA,NA,NA,NA
